課名,教師,流水號,課號,課程識別碼,必選修,開課系所,上課時間,上課地點,加簽類別,授課語言,學分,修課人數上限,詳情頁URL
大四專題研究一,鄭原忠,16938,Chem4009,20349230,選修,,,,1 類,,3,,https://course.ntu.edu.tw/courses/114-1/16938
大四專題研究一,邱靜雯,45743,Chem4009,20349230,選修,,,,1 類,,3,,https://course.ntu.edu.tw/courses/114-1/45743
大四專題研究一,詹益慈,22262,Chem4009,20349230,選修,,,,1 類,,3,,https://course.ntu.edu.tw/courses/114-1/22262
大四專題研究一,廖尉斯,23557,Chem4009,20349230,選修,,,,1 類,,3,,https://course.ntu.edu.tw/courses/114-1/23557
大四專題研究一,朱忠瀚,58061,Chem4009,20349230,選修,,,,1 類,,3,,https://course.ntu.edu.tw/courses/114-1/58061
大四專題研究一,姜昌明,20348,Chem4009,20349230,選修,,,,1 類,,3,,https://course.ntu.edu.tw/courses/114-1/20348
大四專題研究一,彭之皓,47064,Chem4009,20349230,選修,,,,1 類,,3,,https://course.ntu.edu.tw/courses/114-1/47064
大四專題研究一,陳玉如,46487,Chem4009,20349230,選修,,,,1 類,,3,,https://course.ntu.edu.tw/courses/114-1/46487
大四專題研究一,許良彥,47051,Chem4009,20349230,選修,,,,1 類,,3,,https://course.ntu.edu.tw/courses/114-1/47051
材料化學,劉如熹,54450,Chem5001,223U0910,選修,,"四 6 / 五 6,7",化217,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/54450
電化學,陳俊顯,23401,Chem5002,223U0130,選修,,"一 3,4 / 三 2",化217,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/23401
固態核磁共振光譜學,陳振中,23623,Chem5043,223U1380,選修,,"二 1,2 / 五 6,7",,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/23623
藥物設計與開發,林俊宏,18478,Chem5058,223U2650,選修,,"五 6,7",化210室,2 類,,2,,https://course.ntu.edu.tw/courses/114-1/18478
國際化學研習一,陳  平,55653,Chem5082,223U9010,選修,,,,2 類,,1,,https://course.ntu.edu.tw/courses/114-1/55653
永續化學科技導論-國際學程,陳玉如,29401,Chem5096,223U9270,選修,,"三 2,3,4",,1 類,,3,,https://course.ntu.edu.tw/courses/114-1/29401
生物有機化學,陳  平,10423,Chem5125,223U1460,選修,,"二 3,4",,2 類,,2,,https://course.ntu.edu.tw/courses/114-1/10423
蛋白質結構與動力學,馬左仲,33417,Chem5127,223U1170,選修,,"三 8,9,10",化217,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/33417
淨零化學,莊美琛,13615,Chem5140,223U1570,選修,,"三 6,7",化210室,2 類,,2,,https://course.ntu.edu.tw/courses/114-1/13615
當代有機催化,方頡睿,10534,Chem5141,223U1580,選修,,"二 6,7",化210室,2 類,,2,,https://course.ntu.edu.tw/courses/114-1/10534
專題研究,李弘文,18753,Chem7000,223M0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/18753
專題研究,金必耀,33367,Chem7000,223M0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/33367
專題研究,梁文傑,45587,Chem7000,223M0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/45587
專題研究,劉如熹,30721,Chem7000,223M0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/30721
專題研究,周必泰,11867,Chem7000,223M0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/11867
專題研究,邱勝賢,47235,Chem7000,223M0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/47235
專題研究,陳振中,18270,Chem7000,223M0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/18270
專題研究,陸駿逸,12440,Chem7000,223M0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/12440
專題研究,楊吉水,48098,Chem7000,223M0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/48098
專題研究,陳俊顯,26199,Chem7000,223M0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/26199
專題研究,陳  平,29311,Chem7000,223M0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/29311
專題研究,鄭原忠,42734,Chem7000,223M0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/42734
專題研究,邱靜雯,58635,Chem7000,223M0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/58635
專題研究,詹益慈,19849,Chem7000,223M0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/19849
專題研究,王宗興,35957,Chem7000,223M0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/35957
專題研究,廖尉斯,13091,Chem7000,223M0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/13091
專題研究,陳浩銘,24212,Chem7000,223M0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/24212
專題研究,江建文,37029,Chem7000,223M0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/37029
專題研究,徐丞志,13753,Chem7000,223M0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/13753
專題研究,朱忠瀚,54795,Chem7000,223M0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/54795
專題研究,柳玗珍,58911,Chem7000,223M0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/58911
專題研究,姜昌明,49016,Chem7000,223M0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/49016
專題研究,方頡睿,49806,Chem7000,223M0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/49806
專題研究,彭之皓,45126,Chem7000,223M0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/45126
專題研究,馬左仲,37339,Chem7000,223M0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/37339
專題研究,王建隆,55001,Chem7000,223M0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/55001
專題研究,林志民,17218,Chem7000,223M0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/17218
專題研究,陳玉如,49798,Chem7000,223M0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/49798
專題研究,許良彥,16545,Chem7000,223M0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/16545
專題研究,吳恆良,55770,Chem7000,223M0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/55770
專題研究,何佳安,54682,Chem7000,223M0020,必修,,,,2 類,,1,,https://course.ntu.edu.tw/courses/114-1/54682
專題研究,林俊宏,23017,Chem7000,223M0020,必修,,,,2 類,,1,,https://course.ntu.edu.tw/courses/114-1/23017
專題研究,周必泰,40757,Chem7000,223M0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/40757
專題研究,邱勝賢,58701,Chem7000,223M0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/58701
專題研究,陳振中,10975,Chem7000,223M0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/10975
專題研究,陳  平,22315,Chem7000,223M0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/22315
專題研究,王宗興,25399,Chem7000,223M0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/25399
專題研究,廖尉斯,48944,Chem7000,223M0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/48944
專題研究,陳浩銘,46542,Chem7000,223M0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/46542
專題研究,江建文,19995,Chem7000,223M0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/19995
專題研究,鄭修偉,44988,Chem7000,223M0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/44988
專題研究,彭之皓,56657,Chem7000,223M0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/56657
專題研究,馬左仲,47583,Chem7000,223M0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/47583
專題研究,陳玉如,24819,Chem7000,223M0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/24819
專題研究,吳恆良,42629,Chem7000,223M0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/42629
專題研究,何佳安,39981,Chem7000,223M0020,必修,,,,2 類,,1,,https://course.ntu.edu.tw/courses/114-1/39981
專題研究,林俊宏,44853,Chem7000,223M0020,必修,,,,2 類,,1,,https://course.ntu.edu.tw/courses/114-1/44853
專題研究,翁啟惠,95012,Chem7000,223M0020,必修,,,,2 類,,1,,https://course.ntu.edu.tw/courses/114-1/95012
當代化學導讀,李弘文,40921,Chem7002,223M0090,必修,,"四 8,9",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/40921
當代化學導讀,金必耀,55532,Chem7002,223M0090,必修,,"六 3,4",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/55532
當代化學導讀,梁文傑,57602,Chem7002,223M0090,必修,,"五 8,9",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/57602
當代化學導讀,劉如熹,43885,Chem7002,223M0090,必修,,"五 8,9",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/43885
當代化學導讀,羅禮強,34146,Chem7002,223M0090,必修,,"五 8,9",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/34146
當代化學導讀,陳昭岑,15475,Chem7002,223M0090,必修,,"五 8,9",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/15475
當代化學導讀,汪根欉,30429,Chem7002,223M0090,必修,,"五 8,9",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/30429
當代化學導讀,周必泰,20179,Chem7002,223M0090,必修,,"四 8,9",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/20179
當代化學導讀,邱勝賢,42678,Chem7002,223M0090,必修,,"五 8,9",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/42678
當代化學導讀,陳振中,40878,Chem7002,223M0090,必修,,"四 8,9",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/40878
當代化學導讀,陸駿逸,13860,Chem7002,223M0090,必修,,"六 3,4",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/13860
當代化學導讀,楊吉水,13912,Chem7002,223M0090,必修,,"五 8,9",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/13912
當代化學導讀,邱靜雯,23871,Chem7002,223M0090,必修,,"五 8,9",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/23871
當代化學導讀,詹益慈,17689,Chem7002,223M0090,必修,,"四 8,9",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/17689
當代化學導讀,王宗興,43094,Chem7002,223M0090,必修,,"六 3,4",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/43094
當代化學導讀,廖尉斯,33033,Chem7002,223M0090,必修,,"四 8,9",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/33033
當代化學導讀,陳浩銘,27933,Chem7002,223M0090,必修,,"六 3,4",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/27933
當代化學導讀,江建文,28634,Chem7002,223M0090,必修,,"四 8,9",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/28634
當代化學導讀,徐丞志,37844,Chem7002,223M0090,必修,,"四 8,9",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/37844
當代化學導讀,朱忠瀚,47725,Chem7002,223M0090,必修,,"五 8,9",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/47725
當代化學導讀,柳玗珍,50857,Chem7002,223M0090,必修,,"四 8,9",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/50857
當代化學導讀,姜昌明,42113,Chem7002,223M0090,必修,,"四 8,9",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/42113
當代化學導讀,鄭修偉,27950,Chem7002,223M0090,必修,,"四 8,9",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/27950
當代化學導讀,方頡睿,14950,Chem7002,223M0090,必修,,"五 8,9",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/14950
當代化學導讀,彭之皓,29622,Chem7002,223M0090,必修,,"五 8,9",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/29622
當代化學導讀,馬左仲,40488,Chem7002,223M0090,必修,,"五 8,9",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/40488
當代化學導讀,王建隆,22558,Chem7002,223M0090,必修,,"四 8,9",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/22558
高等分析化學一,鄭修偉,38285,Chem7025,223M1130,必修,,"二 3,4 / 五 2",化121,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/38285
高等有機化學二,楊吉水,53915,Chem7028,223M1240,必修,,"一 3,4 / 五 3,4",化121,2 類,,4,,https://course.ntu.edu.tw/courses/114-1/53915
高等無機化學一,江建文,45626,Chem7029,223M1410,必修,,"三 2,3,4",化121,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/45626
高等物理化學一,鄭原忠,39397,Chem7031,223M1310,必修 / 選修,,"二 6,7 / 四 2",化121,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/39397
高等化學生物學一,朱忠瀚,55906,Chem7037,223M1660,必修,,"一 6,7 / 四 6,7",化121,2 類,,4,,https://course.ntu.edu.tw/courses/114-1/55906
碩士班化學教學法與實習一,林至闓,58442,Chem7039,223M0230,必修,,,,2 類,,1,,https://course.ntu.edu.tw/courses/114-1/58442
碩士班化學教學法與實習一,陳振中,17769,Chem7039,223M0230,必修,,,,2 類,,1,,https://course.ntu.edu.tw/courses/114-1/17769
碩士班化學教學法與實習一,王宗興,46443,Chem7039,223M0230,必修,,,,2 類,,1,,https://course.ntu.edu.tw/courses/114-1/46443
碩士班化學教學法與實習一,鄭修偉,25189,Chem7039,223M0230,必修,,,,2 類,,1,,https://course.ntu.edu.tw/courses/114-1/25189
碩士班化學教學法與實習一,姜昌明,20154,Chem7039,223M0230,必修,,,,2 類,,1,,https://course.ntu.edu.tw/courses/114-1/20154
碩士班化學教學法與實習一,馬左仲,15984,Chem7039,223M0230,必修,,,,2 類,,1,,https://course.ntu.edu.tw/courses/114-1/15984
碩士班化學教學法與實習一,朱忠瀚,46416,Chem7039,223M0230,必修,,,,2 類,,1,,https://course.ntu.edu.tw/courses/114-1/46416
碩士班化學教學法與實習一,方頡睿,57623,Chem7039,223M0230,必修,,,,2 類,,1,,https://course.ntu.edu.tw/courses/114-1/57623
碩士班化學教學法與實習一,陳  平,54823,Chem7039,223M0230,必修,,,,2 類,,1,,https://course.ntu.edu.tw/courses/114-1/54823
碩士班化學教學法與實習一,柳玗珍,44215,Chem7039,223M0230,必修,,,,2 類,,1,,https://course.ntu.edu.tw/courses/114-1/44215
化學應用與發展,彭之皓,54334,Chem7042,223M1720,必修,,"四 3,4",,2 類,,1,,https://course.ntu.edu.tw/courses/114-1/54334
碩士生討論課3,李弘文,10653,Chem7045,223M1830,選修,,三 5,化210室,2 類,,1,,https://course.ntu.edu.tw/courses/114-1/10653
碩士生討論課3,陳浩銘,54212,Chem7045,223M1830,選修,,三 5,化121,2 類,,1,,https://course.ntu.edu.tw/courses/114-1/54212
碩士論文,李弘文,53268,Chem7999,223M0010,必修,,,,1 類,,0,,https://course.ntu.edu.tw/courses/114-1/53268
專題研究,金必耀,53908,Chem8000,223D0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/53908
專題研究,梁文傑,47663,Chem8000,223D0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/47663
專題研究,劉如熹,43422,Chem8000,223D0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/43422
專題研究,羅禮強,34330,Chem8000,223D0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/34330
專題研究,汪根欉,45796,Chem8000,223D0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/45796
專題研究,周必泰,22274,Chem8000,223D0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/22274
專題研究,陳振中,31784,Chem8000,223D0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/31784
專題研究,楊吉水,47405,Chem8000,223D0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/47405
專題研究,陳俊顯,13964,Chem8000,223D0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/13964
專題研究,鄭原忠,27511,Chem8000,223D0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/27511
專題研究,邱靜雯,27625,Chem8000,223D0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/27625
專題研究,詹益慈,57850,Chem8000,223D0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/57850
專題研究,王宗興,30411,Chem8000,223D0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/30411
專題研究,廖尉斯,54279,Chem8000,223D0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/54279
專題研究,陳浩銘,14194,Chem8000,223D0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/14194
專題研究,江建文,49716,Chem8000,223D0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/49716
專題研究,徐丞志,26781,Chem8000,223D0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/26781
專題研究,朱忠瀚,21738,Chem8000,223D0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/21738
專題研究,鄭修偉,19169,Chem8000,223D0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/19169
專題研究,方頡睿,21998,Chem8000,223D0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/21998
專題研究,馬左仲,30121,Chem8000,223D0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/30121
專題研究,許良彥,42016,Chem8000,223D0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/42016
專題研究,林俊宏,36561,Chem8000,223D0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/36561
專題研究,梁文傑,19593,Chem8000,223D0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/19593
專題研究,劉如熹,29806,Chem8000,223D0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/29806
專題研究,周必泰,17375,Chem8000,223D0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/17375
專題研究,邱勝賢,54104,Chem8000,223D0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/54104
專題研究,廖尉斯,24418,Chem8000,223D0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/24418
專題研究,朱忠瀚,11522,Chem8000,223D0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/11522
專題研究,鄭修偉,41260,Chem8000,223D0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/41260
專題研究,馬左仲,32881,Chem8000,223D0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/32881
專題研究,林俊宏,31416,Chem8000,223D0020,必修,,,,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/31416
當代化學研讀,李弘文,40545,Chem8002,223D0090,必修,,"四 8,9",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/40545
當代化學研讀,劉如熹,15584,Chem8002,223D0090,必修,,"五 8,9",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/15584
當代化學研讀,汪根欉,56917,Chem8002,223D0090,必修,,"五 8,9",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/56917
當代化學研讀,周必泰,31597,Chem8002,223D0090,必修,,"四 8,9",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/31597
當代化學研讀,陳振中,27805,Chem8002,223D0090,必修,,"四 8,9",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/27805
當代化學研讀,楊吉水,11744,Chem8002,223D0090,必修,,"五 8,9",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/11744
當代化學研讀,鄭原忠,35420,Chem8002,223D0090,必修,,"五 8,9",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/35420
當代化學研讀,邱靜雯,58976,Chem8002,223D0090,必修,,"五 8,9",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/58976
當代化學研讀,廖尉斯,27455,Chem8002,223D0090,必修,,"四 8,9",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/27455
當代化學研讀,陳浩銘,18356,Chem8002,223D0090,必修,,"六 3,4",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/18356
當代化學研讀,江建文,38336,Chem8002,223D0090,必修,,"四 8,9",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/38336
當代化學研讀,朱忠瀚,59427,Chem8002,223D0090,必修,,"五 8,9",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/59427
當代化學研讀,鄭修偉,41076,Chem8002,223D0090,必修,,"四 8,9",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/41076
當代化學研讀,方頡睿,20602,Chem8002,223D0090,必修,,"五 8,9",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/20602
當代化學研讀,馬左仲,34900,Chem8002,223D0090,必修,,"五 8,9",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/34900
當代化學研讀,王建隆,13762,Chem8002,223D0090,必修,,"四 8,9",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/13762
高等物理化學專論一,鄭原忠,15633,Chem8031,223D1310,必修,,"二 6,7 / 四 2",,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/15633
